,Hymn Number,Hymn Title,Hymn Text
134,140, Great Is Thy Faithfulness," Great is thy faithfulness, O God my Father;
there is no shadow of turning with thee;
thou changest not, thy compassions, they fail not;
as thou hast been, thou forever wilt be.efrain:
Great is thy faithfulness! Great is thy faithfulness!
Morning by morning new mercies I see;
all I have needed thy hand hath provided;
great is thy faithfulness, Lord, unto me! Summer and winter and springtime and harvest,
sun, moon, and stars in their courses above
join with all nature in manifold witness
to thy great faithfulness, mercy, and love. Refrain Pardon for sin and a peace that endureth,
thine own dear presence to cheer and to guide;
strength for today and bright hope for tomorrow,
blessings all mine, with ten thousand beside! Refrain"
135,140,,
136,141, Children of the Heavenly Father," Children of the heavenly Father
safely in his bosom gather;
nestling bird nor star in heaven
such a refuge e'er was given. God his own doth tend and nourish;
in his holy courts they flourish;
from all evil things he spares them;
in his mighty arms he bears them. Neither life nor death shall ever
from the Lord his children sever;
unto them his grace he showeth,
and their sorrows all he knoweth. Though he giveth or he taketh,
God his children ne'er forsaketh;
his the loving purpose solely
to preserve them pure and holy."
137,141,,
138,142, If Thou But Suffer God to Guide Thee,". If thou but suffer God to guide thee,
and hope in God through all thy ways,
God will give strength, whate'er betide thee,
and bear thee through the evil days.
Who trusts in God's unchanging love
builds on the rock that naught can move.. Only be still, and wait God's leisure
in cheerful hope, with heart content
to take whate'er thy Maker's pleasure
and all-discerning love hath sent;
we know our inmost wants are known,
for we are called to be God's own.. Sing, pray, and keep God's ways unswerving;
so do thine own part faithfully,
and trust God's word; though undeserving,
thou yet shalt find it true for thee.
God never yet forsook at need
the soul that trusted God indeed."
139,142,,
140,143, On Eagle's Wings,
141,144, This Is My Father's World,". This is my Father's world,
and to my listening ears
all nature sings, and round me rings
the music of the spheres.
This is my Father's world:
I rest me in the thought
of rocks and trees, of skies and seas;
his hand the wonders wrought.. This is my Father's world,
the birds their carols raise,
the morning light, the lily white,
declare their maker's praise.
This is my Father's world:
he shines in all that's fair;
in the rustling grass I hear him pass;
he speaks to me everywhere.. This is my Father's world.
O let me ne'er forget
that though the wrong seems oft so strong,
God is the ruler yet.
This is my Father's world:
why should my heart be sad?
The Lord is King; let the heavens ring!
God reigns; let the earth be glad!"
142,144,,
143,145, Morning Has Broken,
144,146, At the Birth of a Child,
145,147, All Things Bright and Beautiful,"efrain:
All things bright and beautiful,
all creatures great and small,
all things wise and wonderful:
the Lord God made them all.. Each little flower that opens,
each little bird that sings,
God made their glowing colors,
and made their tiny wings.
(Refrain). The purple-headed mountains,
the river running by,
the sunset and the morning
that brightens up the sky.
(Refrain). The cold wind in the winter,
the pleasant summer sun,
the ripe fruits in the garden:
God made them every one.
(Refrain). God gave us eyes to see them,
and lips that we might tell
how great is God Almighty,
who has made all things well.
(Refrain)"
146,147,,
147,148," Many and Great, O God"," Many and great, O God, are thy things,
Maker of earth and sky.
Thy hands have set the heavens with stars;
thy fingers spread the mountains and plains.
Lo, at thy word the waters were formed;
deep seas obey thy voice. Grant unto us communion with thee,
thou star abiding one;
come unto us and dwell with us;
with thee are found the gifts of life.
Bless us with life that has no end,
eternal life with thee."
148,148,,
149,149, Let's Sing Unto the Lord,
150,150," God, Who Stretched the Spangled Heavens",
151,151, God Created Heaven and Earth,
152,152, I Sing the Almighty Power of God,". I sing the almighty power of God,
that made the mountains rise,
that spread the flowing seas abroad,
and built the lofty skies.
I sing the wisdom that ordained
the sun to rule the day;
the moon shines full at God's command,
and all the stars obey.. I sing the goodness of the Lord,
who filled the earth with food,
who formed the creatures thru the Word,
and then pronounced them good.
Lord, how thy wonders are displayed,
where'er I turn my eye,
if I survey the ground I tread,
or gaze upon the sky.. There's not a plant or flower below,
but makes thy glories known,
and clouds arise, and tempests blow,
by order from thy throne;
while all that borrows life from thee
is ever in thy care;
and everywhere that we can be,
thou, God, art present there."
153,152,,
154,153, Thou Hidden Source of Calm Repose,". Thou hidden source of calm repose,
thou all-sufficient love divine,
my help and refuge from my foes,
secure I am if thou art mine;
and lo! from sin and grief and shame
I hide me, Jesus, in thy name.. Thy mighty name salvation is,
and keeps my happy soul above;
comfort it brings, and power and peace,
and joy and everlasting love;
to me with thy dear name are given
pardon and holiness and heaven.. Jesus, my all in all thou art,
my rest in toil, my ease in pain,
the healing of my broken heart,
in war my peace, in loss my gain,
my smile beneath the tyrant's frown,
in shame my glory and my crown,. In want my plentiful supply,
in weakness my almighty power,
in bonds my perfect liberty,
my light in Satan's darkest hour,
in grief my joy unspeakable,
my life in death, my heaven in hell."
155,153,,
156,154, All Hail the Power of Jesus' Name,". All hail the power of Jesus' name!
Let angels prostrate fall;
bring forth the royal diadem,
and crown him Lord of all.
Bring forth the royal diadem,
and crown him Lord of all.. Ye chosen seed of Israel's race,
ye ransomed from the fall,
hail him who saves you by his grace,
and crown him Lord of all.
Hail him who saves you by his grace,
and crown him Lord of all.. Sinners, whose love can ne'er forget
the wormwood and the gall,
go spread your trophies at his feet,
and crown him Lord of all.
Go spread your trophies at his feet,
and crown him Lord of all.. Let every kindred, every tribe
on this terrestrial ball,
to him all majesty ascribe,
and crown him Lord of all.
To him all majesty ascribe,
and crown him Lord of all.. Crown him, ye martyrs of your God,
who from his altar call;
extol the Stem of Jesse's Rod,
and crown him Lord of all.
Extol the Stem of Jesse's Rod,
and crown him Lord of all.. O that with yonder sacred throng
we at his feet may fall!
We'll join the everlasting song,
and crown him Lord of all.
We'll join the everlasting song,
and crown him Lord of all."
157,154,,
158,155, All Hail the Power of Jesus' Name,". All hail the power of Jesus' name!
Let angels prostrate fall,
let angels prostrate fall;
bring forth the royal diadem,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all.. Ye chosen seed of Israel's race,
ye ransomed from the fall,
ye ransomed from the fall,
hail him who saves you by his grace,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all.. Sinners, whose love can ne'er forget
the wormwood and the gall,
the wormwood and the gall,
go spread your trophies at his feet,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all.. Let every kindred, every tribe
on this terrestrial ball,
on this terrestrial ball,
to him all majesty ascribe,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all.. Crown him, ye martyrs of your God,
who from his altar call,
who from his altar call;
extol the Stem of Jesse's Rod,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all.. O that with yonder sacred throng
we at his feet may fall,
we at his feet may fall!
We'll join the everlasting song,
and crown him, crown him,
crown him, crown him,
and crown him Lord of all."
159,155,,
160,156, I Love to Tell the Story,". I love to tell the story
of unseen things above,
of Jesus and his glory,
of Jesus and his love.
I love to tell the story,
because I know 'tis true;
it satisfies my longings
as nothing else can do.efrain:
I love to tell the story,
'twill be my theme in glory,
to tell the old, old story
of Jesus and his love.. I love to tell the story;
more wonderful it seems
than all the golden fancies
of all our golden dreams.
I love to tell the story,
it did so much for me;
and that is just the reason
I tell it now to thee. [Refrain]. I love to tell the story;
'tis pleasant to repeat
what seems, each time I tell it,
more wonderfully sweet.
I love to tell the story,
for some have never heard
the message of salvation
from God's own holy Word. [Refrain]. I love to tell the story,
for those who know it best
seem hungering and thirsting
to hear it like the rest.
And when, in scenes of glory,
I sing the new, new song,
'twill be the old, old story
that I have loved so long. [Refrain]"
161,156,,
162,157, Jesus Shall Reign,". Jesus shall reign where'er the sun
does its successive journeys run;
his kingdom spread from shore to shore,
till moons shall wax and wane no more.. To Jesus endless prayer be made,
and endless praises crown his head;
his name like sweet perfume shall rise
with every morning sacrifice.. People and realms of every tongue
dwell on his love with sweetest song;
and infant voices shall proclaim
their early blessings on his name.. Blessings abound where'er he reigns;
all prisoners leap and loose their chains;
the weary find eternal rest,
and all who suffer want are blest.. Let every creature rise and bring
honors peculiar to our King;
angels descend with songs again,
and earth repeat the loud amen!"
